2025-06-21 08:34:38,146 - INFO - Creating fixed states for Q-value evaluation...
2025-06-21 08:34:38,158 - INFO - Collected 0/5000 states...
2025-06-21 08:34:39,157 - INFO - Collected 1000/5000 states...
2025-06-21 08:34:40,157 - INFO - Collected 2000/5000 states...
2025-06-21 08:34:41,149 - INFO - Collected 3000/5000 states...
2025-06-21 08:34:42,140 - INFO - Collected 4000/5000 states...
2025-06-21 08:34:43,144 - INFO - Converting states to tensor...
2025-06-21 08:34:43,156 - INFO - Collected 5000 states for evaluation.
2025-06-21 08:34:43,156 - INFO - Filling replay buffer...
2025-06-21 08:37:41,449 - INFO - Starting training...
2025-06-21 08:37:43,296 - INFO - Episode 0, Reward: 1.0, Eps: 0.999, Avg Q: 2.15, Loss: 0.2683, Steps: 170, Frames: 680, Avg Reward (100): 1.00
2025-06-21 08:38:19,636 - INFO - Episode 21, Reward: 1.0, Eps: 0.986, Avg Q: 1.51, Loss: 0.0171, Steps: 3803, Frames: 15212, Avg Reward (100): 1.09
2025-06-21 08:38:21,362 - INFO - Episode 22, Reward: 2.0, Eps: 0.986, Avg Q: 1.56, Loss: 0.0134, Steps: 4000, Frames: 16000, Avg Reward (100): 1.13
2025-06-21 08:38:23,308 - INFO - Episode 23, Reward: 2.0, Eps: 0.985, Avg Q: 1.43, Loss: 0.0164, Steps: 4221, Frames: 16884, Avg Reward (100): 1.17
2025-06-21 08:38:24,557 - INFO - Episode 24, Reward: 0.0, Eps: 0.984, Avg Q: 1.62, Loss: 0.0152, Steps: 4363, Frames: 17452, Avg Reward (100): 1.12
2025-06-21 08:38:26,139 - INFO - Episode 25, Reward: 1.0, Eps: 0.984, Avg Q: 1.45, Loss: 0.0144, Steps: 4542, Frames: 18168, Avg Reward (100): 1.12
2025-06-21 08:38:27,885 - INFO - Episode 26, Reward: 2.0, Eps: 0.983, Avg Q: 1.54, Loss: 0.0145, Steps: 4744, Frames: 18976, Avg Reward (100): 1.15
2025-06-21 08:38:29,206 - INFO - Episode 27, Reward: 1.0, Eps: 0.982, Avg Q: 1.45, Loss: 0.0150, Steps: 4898, Frames: 19592, Avg Reward (100): 1.14
2025-06-21 08:38:30,896 - INFO - Episode 28, Reward: 2.0, Eps: 0.982, Avg Q: 1.55, Loss: 0.0137, Steps: 5096, Frames: 20384, Avg Reward (100): 1.17
2025-06-21 08:38:32,014 - INFO - Episode 29, Reward: 0.0, Eps: 0.981, Avg Q: 1.54, Loss: 0.0134, Steps: 5227, Frames: 20908, Avg Reward (100): 1.13
2025-06-21 08:38:33,048 - INFO - Episode 30, Reward: 0.0, Eps: 0.981, Avg Q: 1.53, Loss: 0.0146, Steps: 5348, Frames: 21392, Avg Reward (100): 1.10
2025-06-21 08:38:34,443 - INFO - Episode 31, Reward: 1.0, Eps: 0.980, Avg Q: 1.59, Loss: 0.0138, Steps: 5511, Frames: 22044, Avg Reward (100): 1.09
2025-06-21 08:38:35,550 - INFO - Episode 32, Reward: 0.0, Eps: 0.980, Avg Q: 1.58, Loss: 0.0126, Steps: 5641, Frames: 22564, Avg Reward (100): 1.06
2025-06-21 08:38:37,540 - INFO - Episode 33, Reward: 3.0, Eps: 0.979, Avg Q: 1.33, Loss: 0.0136, Steps: 5875, Frames: 23500, Avg Reward (100): 1.12
2025-06-21 08:38:39,432 - INFO - Episode 34, Reward: 2.0, Eps: 0.978, Avg Q: 1.57, Loss: 0.0141, Steps: 6097, Frames: 24388, Avg Reward (100): 1.14
2025-06-21 08:38:40,807 - INFO - Episode 35, Reward: 1.0, Eps: 0.977, Avg Q: 1.43, Loss: 0.0137, Steps: 6265, Frames: 25060, Avg Reward (100): 1.14
2025-06-21 08:38:42,840 - INFO - Episode 36, Reward: 3.0, Eps: 0.977, Avg Q: 1.41, Loss: 0.0118, Steps: 6520, Frames: 26080, Avg Reward (100): 1.19
2025-06-21 08:38:44,588 - INFO - Episode 37, Reward: 2.0, Eps: 0.976, Avg Q: 1.48, Loss: 0.0124, Steps: 6725, Frames: 26900, Avg Reward (100): 1.21
2025-06-21 08:38:46,452 - INFO - Episode 38, Reward: 1.0, Eps: 0.975, Avg Q: 1.57, Loss: 0.0126, Steps: 6907, Frames: 27628, Avg Reward (100): 1.21
2025-06-21 08:38:48,226 - INFO - Episode 39, Reward: 1.0, Eps: 0.975, Avg Q: 1.40, Loss: 0.0134, Steps: 7079, Frames: 28316, Avg Reward (100): 1.20
2025-06-21 08:38:50,998 - INFO - Episode 40, Reward: 4.0, Eps: 0.974, Avg Q: 1.37, Loss: 0.0124, Steps: 7352, Frames: 29408, Avg Reward (100): 1.27
2025-06-21 08:38:53,471 - INFO - Episode 41, Reward: 2.0, Eps: 0.973, Avg Q: 1.55, Loss: 0.0118, Steps: 7596, Frames: 30384, Avg Reward (100): 1.29
2025-06-21 08:38:54,901 - INFO - Episode 42, Reward: 0.0, Eps: 0.972, Avg Q: 1.53, Loss: 0.0127, Steps: 7737, Frames: 30948, Avg Reward (100): 1.26
2025-06-21 08:38:56,120 - INFO - Episode 43, Reward: 0.0, Eps: 0.972, Avg Q: 1.52, Loss: 0.0123, Steps: 7857, Frames: 31428, Avg Reward (100): 1.23
2025-06-21 08:38:57,786 - INFO - Episode 44, Reward: 1.0, Eps: 0.971, Avg Q: 1.56, Loss: 0.0128, Steps: 8021, Frames: 32084, Avg Reward (100): 1.22
2025-06-21 08:38:59,579 - INFO - Episode 45, Reward: 1.0, Eps: 0.970, Avg Q: 1.46, Loss: 0.0114, Steps: 8198, Frames: 32792, Avg Reward (100): 1.22
2025-06-21 08:39:01,684 - INFO - Episode 46, Reward: 2.0, Eps: 0.970, Avg Q: 1.46, Loss: 0.0123, Steps: 8396, Frames: 33584, Avg Reward (100): 1.23
2025-06-21 08:39:04,238 - INFO - Episode 47, Reward: 3.0, Eps: 0.969, Avg Q: 1.57, Loss: 0.0115, Steps: 8627, Frames: 34508, Avg Reward (100): 1.27
2025-06-21 08:39:06,137 - INFO - Episode 48, Reward: 1.0, Eps: 0.968, Avg Q: 1.55, Loss: 0.0094, Steps: 8807, Frames: 35228, Avg Reward (100): 1.27
2025-06-21 08:39:07,159 - INFO - Episode 49, Reward: 0.0, Eps: 0.968, Avg Q: 1.59, Loss: 0.0117, Steps: 8934, Frames: 35736, Avg Reward (100): 1.24
2025-06-21 08:39:08,473 - INFO - Episode 50, Reward: 1.0, Eps: 0.967, Avg Q: 1.57, Loss: 0.0108, Steps: 9098, Frames: 36392, Avg Reward (100): 1.24
2025-06-21 08:39:09,446 - INFO - Episode 51, Reward: 0.0, Eps: 0.967, Avg Q: 1.61, Loss: 0.0108, Steps: 9217, Frames: 36868, Avg Reward (100): 1.21
2025-06-21 08:39:10,929 - INFO - Episode 52, Reward: 1.0, Eps: 0.966, Avg Q: 1.45, Loss: 0.0135, Steps: 9399, Frames: 37596, Avg Reward (100): 1.21
2025-06-21 08:39:12,841 - INFO - Episode 53, Reward: 2.0, Eps: 0.965, Avg Q: 1.52, Loss: 0.0105, Steps: 9634, Frames: 38536, Avg Reward (100): 1.22
2025-06-21 08:39:15,265 - INFO - Episode 54, Reward: 4.0, Eps: 0.964, Avg Q: 1.36, Loss: 0.0125, Steps: 9932, Frames: 39728, Avg Reward (100): 1.27
2025-06-21 08:39:16,871 - INFO - Episode 55, Reward: 2.0, Eps: 0.964, Avg Q: 1.53, Loss: 0.0151, Steps: 10130, Frames: 40520, Avg Reward (100): 1.29
2025-06-21 08:39:18,427 - INFO - Episode 56, Reward: 2.0, Eps: 0.963, Avg Q: 1.44, Loss: 0.0113, Steps: 10322, Frames: 41288, Avg Reward (100): 1.30
2025-06-21 08:39:19,428 - INFO - Episode 57, Reward: 0.0, Eps: 0.962, Avg Q: 1.54, Loss: 0.0128, Steps: 10442, Frames: 41768, Avg Reward (100): 1.28
2025-06-21 08:39:20,448 - INFO - Episode 58, Reward: 0.0, Eps: 0.962, Avg Q: 1.54, Loss: 0.0122, Steps: 10568, Frames: 42272, Avg Reward (100): 1.25
2025-06-21 08:39:21,542 - INFO - Episode 59, Reward: 0.0, Eps: 0.961, Avg Q: 1.55, Loss: 0.0094, Steps: 10703, Frames: 42812, Avg Reward (100): 1.23
2025-06-21 08:39:23,266 - INFO - Episode 60, Reward: 2.0, Eps: 0.961, Avg Q: 1.52, Loss: 0.0110, Steps: 10916, Frames: 43664, Avg Reward (100): 1.25
2025-06-21 08:39:24,825 - INFO - Episode 61, Reward: 1.0, Eps: 0.960, Avg Q: 1.30, Loss: 0.0098, Steps: 11107, Frames: 44428, Avg Reward (100): 1.24
2025-06-21 08:39:26,819 - INFO - Episode 62, Reward: 2.0, Eps: 0.959, Avg Q: 1.40, Loss: 0.0099, Steps: 11341, Frames: 45364, Avg Reward (100): 1.25
2025-06-21 08:39:28,506 - INFO - Episode 63, Reward: 2.0, Eps: 0.958, Avg Q: 1.45, Loss: 0.0107, Steps: 11542, Frames: 46168, Avg Reward (100): 1.27
2025-06-21 08:39:29,494 - INFO - Episode 64, Reward: 0.0, Eps: 0.958, Avg Q: 1.54, Loss: 0.0078, Steps: 11663, Frames: 46652, Avg Reward (100): 1.25
2025-06-21 08:39:30,623 - INFO - Episode 65, Reward: 0.0, Eps: 0.958, Avg Q: 1.55, Loss: 0.0092, Steps: 11801, Frames: 47204, Avg Reward (100): 1.23
2025-06-21 08:39:32,137 - INFO - Episode 66, Reward: 1.0, Eps: 0.957, Avg Q: 1.42, Loss: 0.0084, Steps: 11987, Frames: 47948, Avg Reward (100): 1.22
2025-06-21 08:39:33,315 - INFO - Episode 67, Reward: 0.0, Eps: 0.956, Avg Q: 1.51, Loss: 0.0115, Steps: 12131, Frames: 48524, Avg Reward (100): 1.21
2025-06-21 08:39:34,291 - INFO - Episode 68, Reward: 0.0, Eps: 0.956, Avg Q: 1.56, Loss: 0.0095, Steps: 12250, Frames: 49000, Avg Reward (100): 1.19
2025-06-21 08:39:35,353 - INFO - Episode 69, Reward: 0.0, Eps: 0.955, Avg Q: 1.51, Loss: 0.0099, Steps: 12380, Frames: 49520, Avg Reward (100): 1.17
2025-06-21 08:39:37,151 - INFO - Episode 70, Reward: 2.0, Eps: 0.955, Avg Q: 1.46, Loss: 0.0099, Steps: 12601, Frames: 50404, Avg Reward (100): 1.18
2025-06-21 08:39:39,004 - INFO - Episode 71, Reward: 2.0, Eps: 0.954, Avg Q: 1.29, Loss: 0.0089, Steps: 12813, Frames: 51252, Avg Reward (100): 1.19
2025-06-21 08:39:40,683 - INFO - Episode 72, Reward: 1.0, Eps: 0.953, Avg Q: 1.45, Loss: 0.0107, Steps: 12970, Frames: 51880, Avg Reward (100): 1.19
2025-06-21 08:39:42,245 - INFO - Episode 73, Reward: 0.0, Eps: 0.953, Avg Q: 1.55, Loss: 0.0106, Steps: 13105, Frames: 52420, Avg Reward (100): 1.18
2025-06-21 08:39:44,754 - INFO - Episode 74, Reward: 2.0, Eps: 0.952, Avg Q: 1.45, Loss: 0.0105, Steps: 13319, Frames: 53276, Avg Reward (100): 1.19
2025-06-21 08:39:47,091 - INFO - Episode 75, Reward: 2.0, Eps: 0.951, Avg Q: 1.50, Loss: 0.0097, Steps: 13523, Frames: 54092, Avg Reward (100): 1.20
2025-06-21 08:39:50,023 - INFO - Episode 76, Reward: 3.0, Eps: 0.950, Avg Q: 1.48, Loss: 0.0093, Steps: 13774, Frames: 55096, Avg Reward (100): 1.22
2025-06-21 08:39:52,004 - INFO - Episode 77, Reward: 1.0, Eps: 0.950, Avg Q: 1.43, Loss: 0.0093, Steps: 13943, Frames: 55772, Avg Reward (100): 1.22
2025-06-21 08:39:53,918 - INFO - Episode 78, Reward: 1.0, Eps: 0.949, Avg Q: 1.52, Loss: 0.0068, Steps: 14106, Frames: 56424, Avg Reward (100): 1.22
2025-06-21 08:39:55,477 - INFO - Episode 79, Reward: 0.0, Eps: 0.949, Avg Q: 1.51, Loss: 0.0084, Steps: 14237, Frames: 56948, Avg Reward (100): 1.20
2025-06-21 08:39:57,674 - INFO - Episode 80, Reward: 2.0, Eps: 0.948, Avg Q: 1.47, Loss: 0.0088, Steps: 14425, Frames: 57700, Avg Reward (100): 1.21
2025-06-21 08:39:59,938 - INFO - Episode 81, Reward: 2.0, Eps: 0.947, Avg Q: 1.52, Loss: 0.0088, Steps: 14619, Frames: 58476, Avg Reward (100): 1.22
2025-06-21 08:40:01,393 - INFO - Episode 82, Reward: 0.0, Eps: 0.947, Avg Q: 1.55, Loss: 0.0074, Steps: 14743, Frames: 58972, Avg Reward (100): 1.20
2025-06-21 08:40:03,415 - INFO - Episode 83, Reward: 2.0, Eps: 0.946, Avg Q: 1.43, Loss: 0.0094, Steps: 14965, Frames: 59860, Avg Reward (100): 1.21
2025-06-21 08:40:04,555 - INFO - Episode 84, Reward: 0.0, Eps: 0.946, Avg Q: 1.54, Loss: 0.0082, Steps: 15093, Frames: 60372, Avg Reward (100): 1.20
2025-06-21 08:40:05,816 - INFO - Episode 85, Reward: 0.0, Eps: 0.945, Avg Q: 1.51, Loss: 0.0101, Steps: 15234, Frames: 60936, Avg Reward (100): 1.19
2025-06-21 08:40:07,878 - INFO - Episode 86, Reward: 2.0, Eps: 0.944, Avg Q: 1.41, Loss: 0.0091, Steps: 15466, Frames: 61864, Avg Reward (100): 1.20
2025-06-21 08:40:09,749 - INFO - Episode 87, Reward: 2.0, Eps: 0.944, Avg Q: 1.50, Loss: 0.0088, Steps: 15676, Frames: 62704, Avg Reward (100): 1.20
2025-06-21 08:40:10,932 - INFO - Episode 88, Reward: 0.0, Eps: 0.943, Avg Q: 1.50, Loss: 0.0066, Steps: 15808, Frames: 63232, Avg Reward (100): 1.19
2025-06-21 08:40:12,407 - INFO - Episode 89, Reward: 1.0, Eps: 0.943, Avg Q: 1.40, Loss: 0.0085, Steps: 15972, Frames: 63888, Avg Reward (100): 1.19
2025-06-21 08:40:14,244 - INFO - Episode 90, Reward: 2.0, Eps: 0.942, Avg Q: 1.48, Loss: 0.0086, Steps: 16177, Frames: 64708, Avg Reward (100): 1.20
2025-06-21 08:40:15,761 - INFO - Episode 91, Reward: 1.0, Eps: 0.941, Avg Q: 1.46, Loss: 0.0077, Steps: 16346, Frames: 65384, Avg Reward (100): 1.20
2025-06-21 08:40:16,928 - INFO - Episode 92, Reward: 0.0, Eps: 0.941, Avg Q: 1.56, Loss: 0.0075, Steps: 16476, Frames: 65904, Avg Reward (100): 1.18
2025-06-21 08:40:19,042 - INFO - Episode 93, Reward: 2.0, Eps: 0.940, Avg Q: 1.41, Loss: 0.0085, Steps: 16711, Frames: 66844, Avg Reward (100): 1.19
2025-06-21 08:40:20,204 - INFO - Episode 94, Reward: 0.0, Eps: 0.939, Avg Q: 1.57, Loss: 0.0096, Steps: 16839, Frames: 67356, Avg Reward (100): 1.18
2025-06-21 08:40:22,428 - INFO - Episode 95, Reward: 3.0, Eps: 0.938, Avg Q: 1.52, Loss: 0.0083, Steps: 17088, Frames: 68352, Avg Reward (100): 1.20
2025-06-21 08:40:24,520 - INFO - Episode 96, Reward: 2.0, Eps: 0.938, Avg Q: 1.51, Loss: 0.0089, Steps: 17322, Frames: 69288, Avg Reward (100): 1.21
2025-06-21 08:40:26,257 - INFO - Episode 97, Reward: 2.0, Eps: 0.937, Avg Q: 1.51, Loss: 0.0078, Steps: 17521, Frames: 70084, Avg Reward (100): 1.21
2025-06-21 08:40:27,347 - INFO - Episode 98, Reward: 0.0, Eps: 0.936, Avg Q: 1.57, Loss: 0.0088, Steps: 17644, Frames: 70576, Avg Reward (100): 1.20
2025-06-21 08:40:28,443 - INFO - Episode 99, Reward: 0.0, Eps: 0.936, Avg Q: 1.55, Loss: 0.0075, Steps: 17765, Frames: 71060, Avg Reward (100): 1.19
2025-06-21 08:40:30,909 - INFO - Episode 100, Reward: 4.0, Eps: 0.935, Avg Q: 1.52, Loss: 0.0068, Steps: 18042, Frames: 72168, Avg Reward (100): 1.22
2025-06-21 08:40:33,225 - INFO - Episode 101, Reward: 0.0, Eps: 0.935, Avg Q: 1.53, Loss: 0.0095, Steps: 18181, Frames: 72724, Avg Reward (100): 1.21
2025-06-21 08:40:34,993 - INFO - Episode 102, Reward: 1.0, Eps: 0.934, Avg Q: 1.49, Loss: 0.0074, Steps: 18357, Frames: 73428, Avg Reward (100): 1.22
2025-06-21 08:40:36,963 - INFO - Episode 103, Reward: 1.0, Eps: 0.933, Avg Q: 1.32, Loss: 0.0096, Steps: 18533, Frames: 74132, Avg Reward (100): 1.22
2025-06-21 08:40:38,715 - INFO - Episode 104, Reward: 0.0, Eps: 0.933, Avg Q: 1.53, Loss: 0.0082, Steps: 18685, Frames: 74740, Avg Reward (100): 1.22
2025-06-21 08:40:41,534 - INFO - Episode 105, Reward: 3.0, Eps: 0.932, Avg Q: 1.46, Loss: 0.0080, Steps: 18937, Frames: 75748, Avg Reward (100): 1.25
2025-06-21 08:40:43,216 - INFO - Episode 106, Reward: 1.0, Eps: 0.931, Avg Q: 1.46, Loss: 0.0080, Steps: 19088, Frames: 76352, Avg Reward (100): 1.26
2025-06-21 08:40:45,849 - INFO - Episode 107, Reward: 2.0, Eps: 0.930, Avg Q: 1.48, Loss: 0.0059, Steps: 19315, Frames: 77260, Avg Reward (100): 1.25
2025-06-21 08:40:47,470 - INFO - Episode 108, Reward: 0.0, Eps: 0.930, Avg Q: 1.54, Loss: 0.0113, Steps: 19455, Frames: 77820, Avg Reward (100): 1.25
2025-06-21 08:40:50,101 - INFO - Episode 109, Reward: 2.0, Eps: 0.929, Avg Q: 1.46, Loss: 0.0078, Steps: 19683, Frames: 78732, Avg Reward (100): 1.27
2025-06-21 08:40:51,811 - INFO - Episode 110, Reward: 1.0, Eps: 0.929, Avg Q: 1.45, Loss: 0.0073, Steps: 19831, Frames: 79324, Avg Reward (100): 1.25
2025-06-21 08:40:53,492 - INFO - Episode 111, Reward: 0.0, Eps: 0.928, Avg Q: 1.54, Loss: 0.0058, Steps: 19976, Frames: 79904, Avg Reward (100): 1.23
2025-06-21 08:40:55,005 - INFO - Episode 112, Reward: 0.0, Eps: 0.928, Avg Q: 1.51, Loss: 0.0134, Steps: 20106, Frames: 80424, Avg Reward (100): 1.23
2025-06-21 08:40:56,479 - INFO - Episode 113, Reward: 0.0, Eps: 0.927, Avg Q: 1.55, Loss: 0.0142, Steps: 20231, Frames: 80924, Avg Reward (100): 1.23
2025-06-21 08:40:59,622 - INFO - Episode 114, Reward: 4.0, Eps: 0.926, Avg Q: 1.35, Loss: 0.0100, Steps: 20514, Frames: 82056, Avg Reward (100): 1.26
2025-06-21 08:41:04,165 - INFO - Episode 115, Reward: 6.0, Eps: 0.925, Avg Q: 1.46, Loss: 0.0091, Steps: 20902, Frames: 83608, Avg Reward (100): 1.32
2025-06-21 08:41:06,420 - INFO - Episode 116, Reward: 2.0, Eps: 0.924, Avg Q: 1.45, Loss: 0.0090, Steps: 21096, Frames: 84384, Avg Reward (100): 1.32
2025-06-21 08:41:08,401 - INFO - Episode 117, Reward: 1.0, Eps: 0.923, Avg Q: 1.44, Loss: 0.0085, Steps: 21266, Frames: 85064, Avg Reward (100): 1.30
2025-06-21 08:41:09,953 - INFO - Episode 118, Reward: 0.0, Eps: 0.923, Avg Q: 1.50, Loss: 0.0087, Steps: 21400, Frames: 85600, Avg Reward (100): 1.28
2025-06-21 08:41:12,008 - INFO - Episode 119, Reward: 0.0, Eps: 0.922, Avg Q: 1.51, Loss: 0.0114, Steps: 21548, Frames: 86192, Avg Reward (100): 1.26
2025-06-21 08:41:13,550 - INFO - Episode 120, Reward: 0.0, Eps: 0.922, Avg Q: 1.53, Loss: 0.0106, Steps: 21680, Frames: 86720, Avg Reward (100): 1.24
2025-06-21 08:41:15,017 - INFO - Episode 121, Reward: 0.0, Eps: 0.921, Avg Q: 1.51, Loss: 0.0086, Steps: 21806, Frames: 87224, Avg Reward (100): 1.23
2025-06-21 08:41:19,368 - INFO - Episode 122, Reward: 5.0, Eps: 0.920, Avg Q: 1.40, Loss: 0.0078, Steps: 22181, Frames: 88724, Avg Reward (100): 1.26
2025-06-21 08:41:21,305 - INFO - Episode 123, Reward: 1.0, Eps: 0.920, Avg Q: 1.36, Loss: 0.0080, Steps: 22349, Frames: 89396, Avg Reward (100): 1.25
2025-06-21 08:41:22,511 - INFO - Episode 124, Reward: 0.0, Eps: 0.919, Avg Q: 1.49, Loss: 0.0080, Steps: 22484, Frames: 89936, Avg Reward (100): 1.25
2025-06-21 08:41:23,740 - INFO - Episode 125, Reward: 0.0, Eps: 0.919, Avg Q: 1.56, Loss: 0.0073, Steps: 22621, Frames: 90484, Avg Reward (100): 1.24
2025-06-21 08:41:24,880 - INFO - Episode 126, Reward: 0.0, Eps: 0.918, Avg Q: 1.55, Loss: 0.0075, Steps: 22749, Frames: 90996, Avg Reward (100): 1.22
2025-06-21 08:41:26,047 - INFO - Episode 127, Reward: 0.0, Eps: 0.918, Avg Q: 1.54, Loss: 0.0079, Steps: 22879, Frames: 91516, Avg Reward (100): 1.21
2025-06-21 08:41:27,822 - INFO - Episode 128, Reward: 2.0, Eps: 0.917, Avg Q: 1.48, Loss: 0.0077, Steps: 23076, Frames: 92304, Avg Reward (100): 1.21
2025-06-21 08:41:28,969 - INFO - Episode 129, Reward: 0.0, Eps: 0.916, Avg Q: 1.53, Loss: 0.0082, Steps: 23203, Frames: 92812, Avg Reward (100): 1.21
2025-06-21 08:41:30,512 - INFO - Episode 130, Reward: 1.0, Eps: 0.916, Avg Q: 1.51, Loss: 0.0069, Steps: 23374, Frames: 93496, Avg Reward (100): 1.22
2025-06-21 08:41:32,158 - INFO - Episode 131, Reward: 1.0, Eps: 0.915, Avg Q: 1.51, Loss: 0.0082, Steps: 23557, Frames: 94228, Avg Reward (100): 1.22
2025-06-21 08:41:33,626 - INFO - Episode 132, Reward: 1.0, Eps: 0.915, Avg Q: 1.53, Loss: 0.0087, Steps: 23720, Frames: 94880, Avg Reward (100): 1.23
2025-06-21 08:41:35,026 - INFO - Episode 133, Reward: 0.0, Eps: 0.914, Avg Q: 1.54, Loss: 0.0077, Steps: 23875, Frames: 95500, Avg Reward (100): 1.20
2025-06-21 08:41:36,410 - INFO - Episode 134, Reward: 0.0, Eps: 0.913, Avg Q: 1.52, Loss: 0.0065, Steps: 24028, Frames: 96112, Avg Reward (100): 1.18
2025-06-21 08:41:37,945 - INFO - Episode 135, Reward: 1.0, Eps: 0.913, Avg Q: 1.50, Loss: 0.0087, Steps: 24198, Frames: 96792, Avg Reward (100): 1.18
2025-06-21 08:41:39,925 - INFO - Episode 136, Reward: 2.0, Eps: 0.912, Avg Q: 1.38, Loss: 0.0070, Steps: 24418, Frames: 97672, Avg Reward (100): 1.17
2025-06-21 08:41:42,535 - INFO - Episode 137, Reward: 3.0, Eps: 0.911, Avg Q: 1.30, Loss: 0.0073, Steps: 24709, Frames: 98836, Avg Reward (100): 1.18
2025-06-21 08:41:44,267 - INFO - Episode 138, Reward: 2.0, Eps: 0.910, Avg Q: 1.50, Loss: 0.0077, Steps: 24898, Frames: 99592, Avg Reward (100): 1.19
